make_scenario_id,name,folder,status,trigger,schedule,systems_touched,sends_comms,runs_sampled,errors,error_rate_pct,last_run,last_error,last_error_msg,dlq,last_edited,webhook_url,calls_scenarios,recommendation,reason,gos_replacement,prerequisite_before_disable,risk_level,OWNER_DECISION,OWNER_NOTES
"430261","לקוחות עסקיים - יום אחרי פעילות העברה לפייפליין גבייה + יומיים אחרי מייל סיכום פעילות","עסקיים","inactive+INVALID","pipedrive:ListDeals","{""time"":""16:00"",""type"":""daily""}","pipedrive woo http","no","30","2","7","2026-07-31T13:00:13.568Z","2026-07-31T13:00:13.568Z","429: daily request budget exceeded (Please check developers.pipedrive.com)","0","2026-02-23T06:32:16.535Z","","xgz3lsdayon0sgxjlui5aooh0lqnh82j 69hxwe4kn3f35ttqkj3ek257qc5kc7qj bpxeej2ojsw3t4syms2nfnhj68puoiu5 zn5ol0fanfyhev5yq7luxxlnar8mas3d oln3w9tk9477x05vaquyy4yplyarc142 qyw6h317896t8zywhn3ih8txy7a8kwwb","NEEDS MANUAL REVIEW","Auto-deactivated by Make on 2026-07-30..08-02 after repeated Pipedrive 429 ""daily request budget exceeded"" errors. NOT a deliberate decision.","varies — see audit Part 7","Owner decides restore-vs-retire per row AFTER the Pipedrive API budget incident is resolved.","P1 — customer/payment/accounting","",""
"1989068","סיכום סיור - לקוח עיסקי","עסקיים","inactive+INVALID","gateway:CustomWebHook","{""type"":""immediately""}","pipedrive airtable","no","17","2","12","2026-07-30T18:18:28.111Z","2026-07-30T18:18:28.111Z","429: daily request budget exceeded (Please check developers.pipedrive.com)","0","2024-09-11T11:19:48.605Z","https://hook.us1.make.com/9kw4g42yp9xvij3tm16506ek227cshus","","NEEDS MANUAL REVIEW","Auto-deactivated by Make on 2026-07-30..08-02 after repeated Pipedrive 429 ""daily request budget exceeded"" errors. NOT a deliberate decision.","varies — see audit Part 7","Owner decides restore-vs-retire per row AFTER the Pipedrive API budget incident is resolved.","P1 — customer/payment/accounting","",""
"4549206","שליחת תוכן 4 ימים לפני","עסקיים","inactive+INVALID","gateway:CustomWebHook","{""type"":""immediately"",""maximum_runs_per_minute"":null}","pipedrive http","no","9","1","11","2026-07-31T06:00:08.968Z","2026-07-31T06:00:08.968Z","429: daily request budget exceeded (Please check developers.pipedrive.com)","0","2026-02-09T10:44:05.014Z","https://hook.us1.make.com/wavs855o9ae87ixmpqiw6ub9j4pvxlct","xgz3lsdayon0sgxjlui5aooh0lqnh82j bpxeej2ojsw3t4syms2nfnhj68puoiu5 zn5ol0fanfyhev5yq7luxxlnar8mas3d oln3w9tk9477x05vaquyy4yplyarc142","NEEDS MANUAL REVIEW","Auto-deactivated by Make on 2026-07-30..08-02 after repeated Pipedrive 429 ""daily request budget exceeded"" errors. NOT a deliberate decision.","varies — see audit Part 7","Owner decides restore-vs-retire per row AFTER the Pipedrive API budget incident is resolved.","P1 — customer/payment/accounting","",""
"4549250","שליחת תוכן 2 ימים לפני תזכורת לתשלום","עסקיים","active (live)","gateway:CustomWebHook","{""type"":""immediately"",""maximum_runs_per_minute"":100}","pipedrive gmail icount whatsapp http","YES","1","0","0","2026-07-08T06:00:12.789Z","","","0","2026-06-11T08:50:58.531Z","https://hook.us1.make.com/vc2c8kuj6rv39ptcttf78tah6eu2y27h","bpxeej2ojsw3t4syms2nfnhj68puoiu5 zn5ol0fanfyhev5yq7luxxlnar8mas3d oln3w9tk9477x05vaquyy4yplyarc142","KEEP TEMPORARILY","Live, and duplicated by a GOS surface that is also live — double-send risk to a real recipient.","Communication Center + iCount","Verify GOS-side parity (recipients + content), then disable one at a time per Phase 1 and watch 48h.","P1","",""
"430324","[טופל]לקוח עסקי ממלא טופס הזמנה > עדכון לדיל בפייפדרייב > שליחת מסמך ללקוח > שליחת נוטיפיקציה למשרד","עסקיים","active (no recent runs)","gateway:CustomWebHook","{""type"":""immediately"",""interval"":900}","pipedrive gmail drive docs http","YES","0","0","","","","","0","2023-06-01T10:13:27.712Z","https://hook.us1.make.com/pl4uo8hgj14etbekc772x5mbvbku7ljy","g3eiqlxptri1n9ebmg3slo3i6h2gj2mz bpxeej2ojsw3t4syms2nfnhj68puoiu5 zn5ol0fanfyhev5yq7luxxlnar8mas3d","NEEDS MANUAL REVIEW","ACTIVE but zero executions in the retained log window — cannot distinguish ""no traffic"" from ""silently broken"". Purpose not inferred from the name.","","Confirm with the business whether this path is still expected to carry traffic.","P2 — operational","",""
"1443989","יוזר חדש בפייפ לטבלת המרה באיירטייבל","עסקיים","active (no recent runs)","gateway:CustomWebHook","{""type"":""immediately""}","airtable gmail","YES","0","0","","","","","0","2024-01-29T09:43:03.217Z","https://hook.us1.make.com/dckflusnwnd32hkbhhi154aukizeavjp","","NEEDS MANUAL REVIEW","ACTIVE but zero executions in the retained log window — cannot distinguish ""no traffic"" from ""silently broken"". Purpose not inferred from the name.","","Confirm with the business whether this path is still expected to carry traffic.","P2 — operational","",""
"430325","לקוחות עסקיים - העברת סטייג' > שליחת תזכורת תשלום ללקוח","עסקיים","active (no recent runs)","gateway:CustomMailHook","{""type"":""immediately""}","pipedrive airtable gmail icount http","YES","0","0","","","","","0","2025-03-03T12:28:02.908Z","i9prh1okf94mdiebyk2jceme2v7m2aal@hook.us1.make.com","bpxeej2ojsw3t4syms2nfnhj68puoiu5 zn5ol0fanfyhev5yq7luxxlnar8mas3d oln3w9tk9477x05vaquyy4yplyarc142 hu5r0ix1jlwcj8bi2gq6mtsf9ennq1h8 8l77g8t16kai5onbgy16zumuhp9c4t2c","NEEDS MANUAL REVIEW","ACTIVE but zero executions in the retained log window — cannot distinguish ""no traffic"" from ""silently broken"". Purpose not inferred from the name.","","Confirm with the business whether this path is still expected to carry traffic.","P2 — operational","",""
"430345","לקוחות עסקיים - לחיצה על לינק במייל > שליחת תזכורת תשלום ללקוח","עסקיים","active (no recent runs)","gateway:CustomWebHook","{""type"":""immediately""}","pipedrive airtable gmail icount http","YES","0","0","","","","","0","2024-01-29T09:43:49.099Z","https://hook.us1.make.com/23auj5ol68bjogapxknzaewg7bd7kfo7","hu5r0ix1jlwcj8bi2gq6mtsf9ennq1h8 8l77g8t16kai5onbgy16zumuhp9c4t2c","NEEDS MANUAL REVIEW","ACTIVE but zero executions in the retained log window — cannot distinguish ""no traffic"" from ""silently broken"". Purpose not inferred from the name.","","Confirm with the business whether this path is still expected to carry traffic.","P2 — operational","",""
"430308","סוכני תיירות וחברות הפקה ממלאים טופס הזמנה (חוזרת) > יצירת דיל > שליחת מסמך ללקוח > שליחת נוטיפיקציה למשרד","עסקיים","active (no recent runs)","gateway:CustomWebHook","{""type"":""immediately"",""interval"":900}","pipedrive airtable gmail drive docs bitly","YES","0","0","","","","","0","2025-08-10T06:44:38.685Z","https://hook.us1.make.com/8t8g5xlhmct7mfos0q5jdbb6jqiminng","","NEEDS MANUAL REVIEW","ACTIVE but zero executions in the retained log window — cannot distinguish ""no traffic"" from ""silently broken"". Purpose not inferred from the name.","","Confirm with the business whether this path is still expected to carry traffic.","P2 — operational","",""
"4561651","שליחת תוכן 5 ימים לפני תזכורת לתשלום","עסקיים","active (no recent runs)","gateway:CustomWebHook","{""type"":""immediately"",""maximum_runs_per_minute"":100}","pipedrive gmail icount whatsapp http","YES","0","0","","","","","0","2026-06-01T10:28:48.366Z","https://hook.us1.make.com/f9b9w06novpnlu6lopftkbplqid4ywf9","bpxeej2ojsw3t4syms2nfnhj68puoiu5 zn5ol0fanfyhev5yq7luxxlnar8mas3d oln3w9tk9477x05vaquyy4yplyarc142","NEEDS MANUAL REVIEW","ACTIVE but zero executions in the retained log window — cannot distinguish ""no traffic"" from ""silently broken"". Purpose not inferred from the name.","","Confirm with the business whether this path is still expected to carry traffic.","P2 — operational","",""
"1564301","דיל עסקי מאושר לאיירטייבל","עסקיים לפני המכירה","active (live)","gateway:CustomWebHook","{""type"":""immediately"",""maximum_runs_per_minute"":null}","pipedrive airtable gmail http","YES","50","0","0","2026-07-28T06:40:48.278Z","","","0","2026-05-19T06:02:54.447Z","https://hook.us1.make.com/1c5tx14rne01xzrigdz5t3xt4msdntmu","u88fvsgtaqhk5qgdh9fpy8oalwc95vty bpxeej2ojsw3t4syms2nfnhj68puoiu5 zn5ol0fanfyhev5yq7luxxlnar8mas3d oln3w9tk9477x05vaquyy4yplyarc142","KEEP TEMPORARILY","Live with recent executions and no verified GOS replacement identified.","","Determine the owning domain and whether GOS covers it before disabling.","P2 — operational","",""
"4677340","חישוב ועדכון צפי תשלום","עסקיים לפני המכירה","active (live)","scenario-service:StartSubscenario","{""type"":""on-demand""}","pipedrive airtable","no","34","0","0","2026-07-26T14:39:53.763Z","","","0","2026-04-28T05:54:16.768Z","","bpxeej2ojsw3t4syms2nfnhj68puoiu5 zn5ol0fanfyhev5yq7luxxlnar8mas3d oln3w9tk9477x05vaquyy4yplyarc142","KEEP TEMPORARILY","Live with recent executions and no verified GOS replacement identified.","","Determine the owning domain and whether GOS covers it before disabling.","P2 — operational","",""
"2329750","עדכון תנאי תשלום מהארגון לדיל","עסקיים לפני המכירה","inactive","gateway:CustomWebHook","{""type"":""immediately""}","pipedrive","no","0","0","","","","","0","2024-10-01T08:27:05.103Z","https://hook.us1.make.com/chr4dcl6fgjlq3bh8kh917pm9u52usa3","","ALREADY OBSOLETE","Inactive; no retained execution history.","","None — already off. Confirm no scenario chains into it before deleting.","P3 — legacy","",""
"1723213","פתיחת טופס הזמנה חדש לאנדוליני","עסקיים לפני המכירה","inactive","gateway:CustomWebHook","{""type"":""immediately""}","pipedrive airtable","no","0","0","","","","","0","2023-11-29T11:30:13.352Z","https://hook.us1.make.com/ox5yo62fw3orhmqw17ez6e1dbyr5hk2f","bpxeej2ojsw3t4syms2nfnhj68puoiu5 zn5ol0fanfyhev5yq7luxxlnar8mas3d oln3w9tk9477x05vaquyy4yplyarc142","ALREADY OBSOLETE","Inactive; no retained execution history.","","None — already off. Confirm no scenario chains into it before deleting.","P3 — legacy","",""
"1213773","Office hours calculator","שעות עבודה","active (live)","gateway:CustomWebHook","{""type"":""immediately""}","","no","50","0","0","2026-08-01T13:04:19.374Z","","","0","2023-07-26T11:44:41.053Z","https://hook.us1.make.com/a1pv28mrpmem6kmx1q7xlqsgwgw7ilg2","a1pv28mrpmem6kmx1q7xlqsgwgw7ilg2","KEEP TEMPORARILY","Live with recent executions and no verified GOS replacement identified.","","Determine the owning domain and whether GOS covers it before disabling.","P2 — operational","",""
"4227190","AI","AI","inactive","app#wassenger-0waevn:watchEvents","{""type"":""immediately""}","whatsapp","YES","0","0","","","","","0","2025-08-20T10:20:32.116Z","https://hook.us1.make.com/iolo4e2eanrksg3dl561wt6gyunr004w","","ALREADY OBSOLETE","Inactive; no retained execution history.","","None — already off. Confirm no scenario chains into it before deleting.","P3 — legacy","",""
"1952599","one click","One click","inactive","gateway:CustomWebHook","{""type"":""immediately""}","airtable http","no","0","0","","","","","0","2024-02-04T17:47:28.656Z","https://hook.us1.make.com/wc639aeq952m6ki79wn1da346li8afct","h7u6ftf029hjupamyac2ohn1ks5oehwu","ALREADY OBSOLETE","Inactive; no retained execution history.","","None — already off. Confirm no scenario chains into it before deleting.","P3 — legacy","",""
"3121861","שליחה לאחר עריכה בפייפ","wassenger","active (live)","gateway:CustomWebHook","{""type"":""immediately"",""maximum_runs_per_minute"":100}","pipedrive airtable whatsapp","YES","50","0","0","2026-08-03T12:19:08.761Z","","","0","2026-07-26T15:29:55.516Z","https://hook.us1.make.com/y5y27mxtdy20any5req9oiioxzq3fuaj","bpxeej2ojsw3t4syms2nfnhj68puoiu5 zn5ol0fanfyhev5yq7luxxlnar8mas3d oln3w9tk9477x05vaquyy4yplyarc142","KEEP TEMPORARILY","Live, and duplicated by a GOS surface that is also live — double-send risk to a real recipient.","WhatsApp module (Baileys)","Verify GOS-side parity (recipients + content), then disable one at a time per Phase 1 and watch 48h.","P2","",""
"2607384","בדיקת חיבור ווסנג'ר","wassenger","active (live)","util:BasicTrigger","{""time"":""08:00"",""type"":""daily""}","gmail http","YES","34","0","0","2026-08-03T05:00:06.730Z","","","0","2025-06-12T07:46:51.569Z","","","KEEP TEMPORARILY","Live with recent executions and no verified GOS replacement identified.","","Determine the owning domain and whether GOS covers it before disabling.","P2 — operational","",""
"440474","לקוחות פרטיים - תזכורות לקראת פעילות (wassenger - check content)","wassenger","active (live)","util:SetVariables","{""time"":""08:00"",""type"":""daily""}","pipedrive airtable whatsapp bitly http","YES","34","0","0","2026-08-03T05:00:07.948Z","","","2","2025-08-21T11:59:08.530Z","","xgz3lsdayon0sgxjlui5aooh0lqnh82j bpxeej2ojsw3t4syms2nfnhj68puoiu5 zn5ol0fanfyhev5yq7luxxlnar8mas3d oln3w9tk9477x05vaquyy4yplyarc142","KEEP TEMPORARILY","Live, and duplicated by a GOS surface that is also live — double-send risk to a real recipient.","Communication Center reminders","Verify GOS-side parity (recipients + content), then disable one at a time per Phase 1 and watch 48h.","P1","",""
"3956203","שליחת וואטסאפ ב6 בבוקר על סיורים שלא מולא סיכום סיור","wassenger","active (live)","airtable:ActionSearchRecords","{""time"":""06:00"",""type"":""daily""}","airtable whatsapp","YES","34","0","0","2026-08-03T03:00:09.657Z","","","0","2026-04-26T06:01:42.903Z","","yecjljo969ld2lpkgylfg6dgubwzsulu","KEEP TEMPORARILY","Live, and duplicated by a GOS surface that is also live — double-send risk to a real recipient.","Admin Reports #7/#8 (missing tour summaries)","Verify GOS-side parity (recipients + content), then disable one at a time per Phase 1 and watch 48h.","P2","",""
"430295","לקוחות עסקיים - תזכורת לתשלום ביום הפעילות עבור הלקוח + המדריך (wassenger)","wassenger","inactive+INVALID","pipedrive:ListDeals","{""time"":""08:00"",""type"":""daily""}","pipedrive airtable gmail icount whatsapp http","YES","32","1","3","2026-08-01T05:00:15.361Z","2026-08-01T05:00:15.361Z","429: daily request budget exceeded (Please check developers.pipedrive.com)","0","2026-06-18T13:19:41.015Z","","yecjljo969ld2lpkgylfg6dgubwzsulu","NEEDS MANUAL REVIEW","Auto-deactivated by Make on 2026-07-30..08-02 after repeated Pipedrive 429 ""daily request budget exceeded"" errors. NOT a deliberate decision.","varies — see audit Part 7","Owner decides restore-vs-retire per row AFTER the Pipedrive API budget incident is resolved.","P1 — customer/payment/accounting","",""
"430291","לקוחות עסקיים - תזכורת לקראת פעילות + תזכורות לתשלום (שבת - ערב) (wassenger)","wassenger","inactive+INVALID","pipedrive:ListDeals","{""time"":""20:30"",""type"":""daily""}","pipedrive gmail icount whatsapp http","YES","30","2","7","2026-07-30T17:30:04.335Z","2026-07-30T17:30:04.335Z","429: daily request budget exceeded (Please check developers.pipedrive.com)","0","2025-04-15T09:14:02.850Z","","xgz3lsdayon0sgxjlui5aooh0lqnh82j hu5r0ix1jlwcj8bi2gq6mtsf9ennq1h8","NEEDS MANUAL REVIEW","Auto-deactivated by Make on 2026-07-30..08-02 after repeated Pipedrive 429 ""daily request budget exceeded"" errors. NOT a deliberate decision.","varies — see audit Part 7","Owner decides restore-vs-retire per row AFTER the Pipedrive API budget incident is resolved.","P1 — customer/payment/accounting","",""
"3734669","דיל מפאנזינג","wassenger","active (live)","gateway:CustomMailHook","{""type"":""immediately""}","whatsapp","YES","1","0","0","2026-07-15T11:10:11.237Z","","","0","2025-03-30T10:15:50.410Z","gnvqejj6lqfuef3i5yj2f2iw3eptlfoo@hook.us1.make.com","","KEEP TEMPORARILY","Live with recent executions and no verified GOS replacement identified.","","Determine the owning domain and whether GOS covers it before disabling.","P2 — operational","",""
"1081615","ענת בדיקה","wassenger","inactive+INVALID","app#bulldogwp-6wcm2v:getmessages","{""type"":""indefinitely"",""interval"":900}","pipedrive whatsapp","YES","1","1","100","2026-07-15T14:10:10.497Z","2026-07-15T14:10:10.497Z","Device with ID '667fe31fc697df8b3a30a3ca' was removed or is invalid and cannot be used anymore.","0","2025-02-24T13:47:39.513Z","","","NEEDS MANUAL REVIEW","Flagged isinvalid by Make (broken configuration). Inactive.","","Inspect in the Make UI to determine whether it was ever wanted.","P3 — legacy","",""
"439285","טופס פאנזינג שולח הודעת וואטסאפ (wassenger)","wassenger","active (no recent runs)","gateway:CustomWebHook","{""type"":""immediately""}","whatsapp","YES","0","0","","","","","0","2023-06-15T17:14:15.301Z","https://hook.us1.make.com/c35or1hsv69r31dpv90ry7e3hp61e999","","NEEDS MANUAL REVIEW","ACTIVE but zero executions in the retained log window — cannot distinguish ""no traffic"" from ""silently broken"". Purpose not inferred from the name.","","Confirm with the business whether this path is still expected to carry traffic.","P2 — operational","",""
"430344","כפתור באיירטייבל להוספת ניסוח וואטסאפ מיידי","wassenger","active (no recent runs)","gateway:CustomWebHook","{""type"":""immediately""}","pipedrive airtable","no","0","0","","","","","0","2024-10-06T11:19:13.265Z","https://hook.us1.make.com/bgbjomjxbausxpof4j2bh3l5fm5prd0v","bgbjomjxbausxpof4j2bh3l5fm5prd0v","NEEDS MANUAL REVIEW","ACTIVE but zero executions in the retained log window — cannot distinguish ""no traffic"" from ""silently broken"". Purpose not inferred from the name.","","Confirm with the business whether this path is still expected to carry traffic.","P2 — operational","",""
"4046811","שליחת הודעה עם משוב בקבוצת מדריכים ","wassenger","active (no recent runs)","gateway:CustomWebHook","{""type"":""immediately""}","airtable whatsapp","YES","0","0","","","","","0","2025-06-19T15:52:07.192Z","https://hook.us1.make.com/9q4d485bszw8rs91mijj4t3dwgnbik15","yecjljo969ld2lpkgylfg6dgubwzsulu","NEEDS MANUAL REVIEW","ACTIVE but zero executions in the retained log window — cannot distinguish ""no traffic"" from ""silently broken"". Purpose not inferred from the name.","","Confirm with the business whether this path is still expected to carry traffic.","P2 — operational","",""
"3868542","(note) נוצר נאוט ידני בדיל -> שליחת ווצאפ למשרד","wassenger","inactive","gateway:CustomWebHook","{""type"":""immediately""}","","no","0","0","","","","","0","2025-04-14T11:54:59.717Z","https://hook.us1.make.com/2pjrkqce2ytsuefzq9x7sqjmtd5nemb4","","ALREADY OBSOLETE","Inactive; no retained execution history.","","None — already off. Confirm no scenario chains into it before deleting.","P3 — legacy","",""
"2923485","טופס השתתפות","wassenger","inactive","gateway:CustomWebHook","{""type"":""immediately""}","whatsapp","YES","0","0","","","","","0","2024-08-11T14:51:55.894Z","https://hook.us1.make.com/9qgcdb2jfnt5yi924c4j3vevou9biwfv","","ALREADY OBSOLETE","Inactive; no retained execution history.","","None — already off. Confirm no scenario chains into it before deleting.","P3 — legacy","",""
"4339341","עדכון מזהה איש קשר בוואסנגר","wassenger","inactive","pipedrive:NewPersonEvent","{""type"":""immediately""}","pipedrive whatsapp","YES","0","0","","","","","0","2025-10-15T10:17:31.797Z","https://hook.us1.make.com/stazb6m4ec29cj22lqqwssn6xojbhviu","","ALREADY OBSOLETE","Inactive; no retained execution history.","","None — already off. Confirm no scenario chains into it before deleting.","P3 — legacy","",""
"3954621","שליחת הודעת וואטסאפ חדשה בקבוצת לוגיסטיקה-כובה בתאריך 25.11.25 לבקשת דור","wassenger","inactive","gateway:CustomWebHook","{""type"":""immediately""}","whatsapp","YES","0","0","","","","","0","2025-11-09T09:35:57.477Z","https://hook.us1.make.com/fm24t7m6fopp3lkfonl1qfsuoia6ahr8","yecjljo969ld2lpkgylfg6dgubwzsulu","ALREADY OBSOLETE","Inactive; no retained execution history.","","None — already off. Confirm no scenario chains into it before deleting.","P3 — legacy","",""
"440488","תזכורות למדריכים לקראת פעילות (wassenger) ענת סגרה 11/05/2025","wassenger","inactive","pipedrive:ListDeals","{""time"":""09:00"",""type"":""daily""}","pipedrive airtable whatsapp","YES","0","0","","","","","0","2025-05-11T15:51:20.387Z","","qyw6h317896t8zywhn3ih8txy7a8kwwb","ALREADY OBSOLETE","Inactive; no retained execution history.","","None — already off. Confirm no scenario chains into it before deleting.","P3 — legacy","",""
